,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
80,大安區,住安里,,1179589.0,1234762.0,1212897.0,5582.0,5607.0,5574.0,5533.0,5533.0,,210.37792045657216,221.52170792967348,219.21145852159768
81,大安區,龍坡里,886883.0,874025.0,834680.0,801145.0,6475.0,6381.0,6279.0,6225.0,6225.0,136.97034749034748,136.9730449772763,132.9319955406912,128.69799196787147
82,大安區,大學里,2268687.0,2169795.0,2250354.0,2123076.0,8791.0,8833.0,8961.0,8954.0,8954.0,258.0692753952906,245.64643948828257,251.12755272849012,237.10922492740676
83,大安區,學府里,285940.0,301858.0,298344.0,296411.0,3171.0,3155.0,2978.0,2961.0,2961.0,90.17344686218858,95.67606973058638,100.1826729348556,100.10503208375549
84,大安區,車層里,6619.0,46709.0,76753.0,25633.0,6729.0,6703.0,6685.0,6716.0,6716.0,0.98365284589092,6.9683723705803375,11.481376215407629,3.8167063728409767
85,大安區,錦泰里,138279.0,59179.0,17634.0,,4774.0,4218.0,4080.0,3818.0,3818.0,28.965018852115627,14.030109056424847,4.322058823529412,
86,大安區,古莊里,32565.0,30193.0,35537.0,21646.0,7267.0,7313.0,7298.0,7374.0,7374.0,4.481216457960644,4.128674962395734,4.869416278432447,2.935448874423651
87,大安區,光武里,2469.0,15126.0,6922.0,31815.0,8239.0,8249.0,8202.0,8155.0,8155.0,0.29967229032649595,1.8336768093102194,0.8439405023165082,3.9012875536480687
88,大安區,建倫里,,3425.0,3519.0,13577.0,6508.0,6459.0,6470.0,6497.0,6497.0,,0.5302678433193992,0.5438948995363215,2.089733723256888
89,大安區,臥龍里,18.0,1603.0,4743.0,34465.0,1961.0,1996.0,1990.0,1987.0,1987.0,0.009178990311065782,0.8031062124248497,2.3834170854271357,17.34524408656266
90,大安區,龍生里,,2602.0,2355.0,1943.0,7155.0,7263.0,7236.0,7295.0,7295.0,,0.35825416494561474,0.32545605306799336,0.266346812885538
91,大安區,龍陣里,,,,5941.0,3659.0,3675.0,3672.0,3700.0,3700.0,,,,1.6056756756756756
92,大安區,建安里,65.0,15560.0,26393.0,7926.0,5289.0,5296.0,5303.0,5234.0,5234.0,0.012289657780298733,2.9380664652567976,4.97699415425231,1.5143293847917463
93,大安區,龍淵里,,,,,10141.0,10288.0,10400.0,10363.0,10363.0,,,,
94,大安區,龍門里,,,,,4709.0,4675.0,4666.0,4676.0,4676.0,,,,
95,大安區,敦安里,,,,3155.0,6716.0,6718.0,6668.0,6707.0,6707.0,,,,0.47040405546444014
96,大安區,敦煌里,,8560.0,,979.0,6388.0,6437.0,6400.0,6502.0,6502.0,,1.329812024234892,,0.15056905567517687
97,大安區,通安里,,7555.0,13858.0,10303.0,5824.0,5871.0,5915.0,5901.0,5901.0,,1.286833588826435,2.342857142857143,1.7459752584307744
98,大安區,臨江里,,,,,4346.0,4314.0,4307.0,4323.0,4323.0,,,,
99,大安區,法治里,,5956.0,,,4627.0,4599.0,4606.0,4613.0,4613.0,,1.2950641443792128,,
100,大安區,義安里,,,8200.0,5680.0,5670.0,5695.0,5707.0,5679.0,5679.0,,,1.4368319607499562,1.0001760873393204
101,大安區,錦華里,895.0,5900.0,864.0,,5879.0,5957.0,6037.0,6088.0,6088.0,0.1522367749617282,0.9904314252140339,0.14311744243829716,
102,大安區,龍圖里,,12280.0,768.0,,7054.0,7049.0,7102.0,7116.0,7116.0,,1.742091076748475,0.10813855252041678,
103,大安區,新龍里,,,,15.0,7249.0,7268.0,7341.0,7329.0,7329.0,,,,0.002046663937781416
104,大安區,龍泉里,13.0,,,2402.0,5010.0,5031.0,5091.0,5183.0,5183.0,0.002594810379241517,,,0.46343816322593095
105,大安區,義村里,40.0,40.0,5284.0,,6199.0,6183.0,6163.0,6179.0,6179.0,0.006452653653815131,0.006469351447517387,0.8573746552003895,
106,大安區,昌隆里,,1276.0,,,3191.0,3172.0,3168.0,3165.0,3165.0,,0.40226986128625475,,
107,大安區,全安里,295.0,2825.0,6329.0,30209.0,4681.0,4660.0,4649.0,4590.0,4590.0,0.0630207220679342,0.6062231759656652,1.3613680361368037,6.5814814814814815
108,大安區,通化里,2493.0,2197.0,1979.0,20916.0,6358.0,6410.0,6440.0,6477.0,6477.0,0.3921044353570305,0.34274570982839314,0.3072981366459627,3.2292728114867995
109,大安區,福住里,5865.0,817.0,788.0,549.0,6748.0,6842.0,6814.0,6873.0,6873.0,0.8691464137522229,0.11940952937737503,0.11564426181391253,0.0798777826276735
110,大安區,民輝里,102550.0,72701.0,82051.0,76654.0,7013.0,7043.0,7005.0,7125.0,7125.0,14.622843291030943,10.322447820531023,11.713204853675945,10.758456140350876
111,大安區,古風里,413941.0,400583.0,398343.0,404598.0,4438.0,4452.0,4416.0,4423.0,4423.0,93.27196935556557,89.97821203953279,90.20448369565217,91.47592132037079
112,大安區,永康里,1059513.0,1056780.0,1033751.0,1081016.0,4027.0,4099.0,4100.0,4046.0,4046.0,263.10230941147256,257.81410100024397,252.13439024390243,267.1814137419674
113,大安區,錦安里,607155.0,572368.0,580001.0,590602.0,6423.0,6496.0,6495.0,6537.0,6537.0,94.52825782344699,88.11083743842364,89.29961508852963,90.34756004283311
114,大安區,黎元里,940932.0,887865.0,920443.0,879099.0,5676.0,5649.0,5751.0,5734.0,5734.0,165.7737843551797,157.17206585236326,160.04920883324638,153.3133937914196
115,大安區,誠安里,693918.0,672041.0,686063.0,662709.0,4309.0,4368.0,4327.0,4366.0,4366.0,161.03922023671385,153.8555402930403,158.5539634850936,151.78859367842418
116,大安區,和安里,1908008.0,1849234.0,1778341.0,1820430.0,7511.0,7448.0,7511.0,7505.0,7505.0,254.02849154573292,248.2859828141783,236.7648781786713,242.56229180546302
