月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
8,10017,基隆市,1001701,中正區,正砂里,3388
8,10017,基隆市,1001701,中正區,平寮里,3222
8,10017,基隆市,1001701,中正區,八斗里,--
8,10017,基隆市,1001701,中正區,碧砂里,--
8,10017,基隆市,1001701,中正區,長潭里,--
8,10017,基隆市,1001701,中正區,砂子里,5334
8,10017,基隆市,1001701,中正區,新豐里,--
8,10017,基隆市,1001701,中正區,新富里,2808
8,10017,基隆市,1001701,中正區,真砂里,--
8,10017,基隆市,1001701,中正區,砂灣里,--
8,10017,基隆市,1001701,中正區,建國里,--
8,10017,基隆市,1001701,中正區,中濱里,--
8,10017,基隆市,1001701,中正區,海濱里,--
8,10017,基隆市,1001701,中正區,社寮里,--
8,10017,基隆市,1001701,中正區,和憲里,--
8,10017,基隆市,1001701,中正區,正義里,--
8,10017,基隆市,1001701,中正區,信義里,16320
8,10017,基隆市,1001701,中正區,義重里,--
8,10017,基隆市,1001701,中正區,中船里,--
8,10017,基隆市,1001701,中正區,正船里,--
8,10017,基隆市,1001701,中正區,入船里,11240
8,10017,基隆市,1001701,中正區,中砂里,--
8,10017,基隆市,1001701,中正區,中正里,2279
8,10017,基隆市,1001701,中正區,港通里,12194
8,10017,基隆市,1001705,中山區,中興里,443525
8,10017,基隆市,1001705,中山區,民治里,252211
8,10017,基隆市,1001705,中山區,新建里,319099
8,10017,基隆市,1001705,中山區,仙洞里,255920
8,10017,基隆市,1001705,中山區,西榮里,343820
8,10017,基隆市,1001705,中山區,和平里,271351
8,10017,基隆市,1001705,中山區,西康里,341594
8,10017,基隆市,1001705,中山區,仁正里,319127
8,10017,基隆市,1001705,中山區,安平里,382716
8,10017,基隆市,1001705,中山區,安民里,530881
8,10017,基隆市,1001705,中山區,健民里,436634
8,10017,基隆市,1001705,中山區,居仁里,497408
8,10017,基隆市,1001705,中山區,文化里,396813
8,10017,基隆市,1001705,中山區,中山里,437903
8,10017,基隆市,1001705,中山區,西定里,373183
8,10017,基隆市,1001705,中山區,通化里,488527
8,10017,基隆市,1001705,中山區,協和里,682265
8,10017,基隆市,1001705,中山區,太白里,437569
8,10017,基隆市,1001705,中山區,西華里,453807
8,10017,基隆市,1001705,中山區,通明里,726519
8,10017,基隆市,1001705,中山區,德和里,2738369
8,10017,基隆市,1001705,中山區,德安里,1725085
8,10017,基隆市,1001705,中山區,和慶里,2604382
8,10017,基隆市,1001705,中山區,中和里,2138831
8,10017,基隆市,1001707,信義區,義幸里,--
8,10017,基隆市,1001707,信義區,東明里,--
8,10017,基隆市,1001707,信義區,東安里,--
8,10017,基隆市,1001707,信義區,仁壽里,--
8,10017,基隆市,1001707,信義區,仁義里,--
8,10017,基隆市,1001707,信義區,義昭里,--
8,10017,基隆市,1001707,信義區,東信里,21920
8,10017,基隆市,1001707,信義區,孝賢里,--
8,10017,基隆市,1001707,信義區,孝德里,--
8,10017,基隆市,1001707,信義區,義民里,--
8,10017,基隆市,1001707,信義區,義和里,--
8,10017,基隆市,1001707,信義區,智慧里,--
8,10017,基隆市,1001707,信義區,智誠里,21068
8,10017,基隆市,1001707,信義區,禮儀里,--
8,10017,基隆市,1001707,信義區,禮東里,--
8,10017,基隆市,1001707,信義區,信綠里,--
8,10017,基隆市,1001707,信義區,東光里,17213
8,10017,基隆市,1001707,信義區,孝忠里,31240
8,10017,基隆市,1001707,信義區,孝深里,362442
8,10017,基隆市,1001707,信義區,孝岡里,547131
