,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23
25.075897_121.55347,121.55347,25.075897,24.38734472656239,24.06112890624988,23.96589819335927,23.735690673828007,23.566921142578018,23.30603369140613,23.675936035156205,29.067469726562532,34.74488183593734,40.80970605468737,43.767961669921775,43.64590112304678,42.23557519531239,42.41281274414045,42.208809082031365,39.52429467773425,37.26685693359358,32.45143945312494,28.03071874999986,25.753877929687416,25.221961425781146,25.01796240234365,24.78126562499989,24.56836401367176,23.82568945312489,23.337458251953173,23.386575683593616,23.18716918945323,22.98853540039064,22.73629614257813,23.243027099609304,28.65655297851563,34.3269521484374,39.32453881835929,41.051164794921824,41.4928200683592,40.616107421874894,40.71168359374987,40.83787646484396,38.80112817382805,34.68223901367187,30.85338525390639,26.60681982421865,25.01955053710928,24.68546240234365,24.453110107421764,24.296172851562407,24.061431640624907,24.216677001953,24.17604345703115,24.04081762695301,24.04754370117181,23.842881835937437,23.793968261718707,24.549057373046804,29.931559082031264,36.77101953124987,42.340543457031245,46.05591943359363,46.08056787109358,44.18063867187486,44.2259682617188,43.96789208984375,41.268449951171725,37.96296289062483,32.70882470703122,27.55682958984372,25.671075195312422,25.185097412109275,24.979214843749897,24.546746582031133,24.359681152343622,25.12733129882808,24.921784423828075,24.800021728515585,24.50109838867182,24.45095312499997,24.228113769531216,24.77264624023429,30.38362573242193,36.98954003906235,41.88240869140617,44.44660058593736,45.1728994140624,43.9740017089842,44.23967675781248,42.66756738281246,40.62332788085923,36.97810571289048,32.55646997070306,27.98101049804687,26.14031225585933,25.78761083984371,25.550761474609324,25.423432373046825,25.253520263671824
25.075958_121.574005,121.574005,25.075958,24.280136474609264,23.981601318359257,23.86249365234364,23.72058691406239,23.50324072265614,23.333736328124893,23.75542944335935,29.358661132812585,35.40482080078116,41.17375390625,44.05033105468735,43.61282983398428,41.00362573242179,41.41272729492187,40.92719995117174,39.15184716796868,36.613602539062455,32.23286523437499,27.95500488281255,25.64608007812492,25.128527587890524,24.940153564453027,24.71338476562489,24.54779760742177,23.8126914062499,23.37479589843737,23.355877441406125,23.15155859374986,22.893843750000023,22.621319335937493,23.201890624999933,28.7445192871094,34.424614501952995,39.26563867187492,40.96945825195308,41.26005761718735,39.99828027343749,40.56979638671862,40.37989160156239,38.4449074707031,34.85493920898431,30.716682373047,26.66235693359367,24.985647949218663,24.64135839843741,24.437742675781152,24.254802001953035,24.010285400390536,24.22392309570301,24.245079101562418,24.06008764648428,24.11644628906245,23.91542700195308,23.66544409179681,24.51863134765618,29.99957421875002,36.431802001953066,42.430510498046864,45.934027343749904,45.39350976562496,44.60813745117184,45.91942529296863,44.004205810546885,41.42994165039046,37.645270019531154,32.623818603515616,27.566016601562477,25.609216064453047,25.097085937499905,24.895201171874906,24.519803222656147,24.30670507812488,25.079734863281207,24.89599829101558,24.753747314453086,24.54236181640621,24.38286840820309,24.108442138671837,24.72323828124992,30.15985009765626,36.512113281249945,41.60968164062498,44.30277612304676,45.83041772460934,44.48564111328116,43.07819726562498,41.63983056640619,40.03580468749995,35.97589135742171,32.31015283203124,27.863930419921854,26.09814794921871,25.731337646484334,25.481711181640577,25.3356430664062,25.17481542968745
25.07602_121.594574,121.594574,25.07602,24.068466552734264,23.81207739257801,23.59188085937488,23.59289404296865,23.30807958984364,23.30634497070303,23.70576025390624,29.93023095703128,36.50411035156238,41.872990966796735,44.2607348632813,43.210697265624965,40.6294936523437,40.92219506835924,40.11957666015624,39.0436013183593,36.42090966796873,32.129421630859405,27.832507812500037,25.49907812499992,24.91969580078115,24.6916074218749,24.503291992187396,24.34637182617177,23.67456030273428,23.286531738281127,23.164694580078,23.083356689453005,22.73567456054694,22.539410400390643,23.114469970703063,28.78241723632817,34.626545166015724,39.5236586914061,41.0466433105468,41.082169433593606,39.78693627929686,40.14449365234367,40.139726806640525,38.43888208007807,34.70618676757806,30.542325683593877,26.59125463867181,24.78842382812492,24.446891845703043,24.271464599609285,24.03901098632803,23.80204321289053,24.1150498046874,24.15821874999993,23.989230712890546,23.918669189453063,23.710547851562435,23.460595458984297,24.37898168945305,29.91446801757813,36.49772363281242,42.66261743164056,45.95377465820302,46.24119409179684,43.53698266601558,44.21625634765624,43.05738305664061,40.63885400390624,37.23515771484374,32.4930139160157,27.44005957031247,25.4705856933593,24.958710693359286,24.696033691406157,24.337004150390527,24.15128149414052,24.81859350585932,24.61727758789057,24.45624609374994,24.449783691406218,24.145295166015572,23.946259521484325,24.574057373046788,29.85627221679701,36.15621435546879,41.34187036132795,43.80489404296872,45.151775146484255,43.586676269531104,42.11268457031242,41.250151611328114,39.54432861328136,35.629154296874866,32.26372949218752,27.822552246093743,25.95117651367184,25.55471289062497,25.215168212890568,25.051409667968688,24.888821777343686
25.076073_121.61514,121.61514,25.076073,23.88614599609365,23.63374365234364,23.47632421874989,23.409087890624907,23.18689672851552,23.269089111328054,23.65894628906257,30.455962158203253,37.19856835937493,42.1477529296875,43.99999780273422,42.17632592773433,40.00045922851545,40.51587304687492,39.40005151367178,38.705925537109344,36.22163598632813,32.041827636718814,27.821807617187368,25.3497458496093,24.765348876953027,24.488248046874897,24.30170385742177,24.116187499999896,23.546806396484293,23.237902587890524,23.043940185546763,23.05433203124991,22.736495117187385,22.566012939453007,23.122229980468724,28.86751855468757,34.87245507812494,39.52500512695296,40.70889550781247,40.760588623046765,39.97176660156241,40.0342470703124,39.89652978515616,38.32005639648432,34.62997583007805,30.39009423828137,26.46289770507806,24.55474829101553,24.249106201171788,24.036060546874904,23.880463623046783,23.65485815429679,24.02642187499992,24.03308935546869,23.851243652343683,23.78675390624995,23.56176489257806,23.398293212890565,24.309313720703063,29.84514184570313,36.35052392578119,42.48554101562495,45.37446923828124,46.0098134765625,43.25288964843748,43.37646630859368,42.744232421874834,40.234758544921725,36.91512963867172,32.29700830078128,27.22443945312496,25.29975805664055,24.8889304199218,24.541188720703037,24.253398193359285,24.06960058593741,24.571583007812443,24.36321752929681,24.234850830078063,24.219517578124965,23.96010473632808,23.770315917968706,24.433566650390546,29.47564721679697,35.75123437499987,41.222330566406086,43.58579248046875,44.58189355468746,42.6907119140625,41.37190649414072,40.87206079101546,39.33136010742171,35.352008300781144,32.38465209960939,27.843554443359235,25.82327856445309,25.445778564453104,25.05471777343745,24.850146240234317,24.67095678710931
25.076134_121.63571,121.63571,25.076134,23.82985449218741,23.57484838867178,23.46826391601554,23.348107666015547,23.18710668945305,23.18490454101557,23.64939306640612,30.587956787109327,38.23552514648431,42.16100732421875,43.6045144042968,41.80762841796858,40.029409423828106,40.16967919921873,39.42488549804676,38.60690332031248,36.28591943359373,32.12729028320317,27.82856420898425,25.315342773437425,24.75225927734366,24.501974853515534,24.282278808593663,24.120140136718668,23.526822265624936,23.22840551757804,23.09777929687491,23.15082617187494,22.969936279296807,22.78242529296868,23.436556152343627,29.12491479492199,35.32139672851548,39.389359374999856,40.779435058593705,40.85910424804674,40.30063012695295,39.9679628906249,39.7578542480468,38.39861230468743,34.94008691406237,30.705832763671896,26.469389404296816,24.57696752929679,24.29097021484368,24.005831054687416,23.871607421874927,23.68096533203118,23.98712011718744,24.00696997070308,23.83875585937495,23.83551733398435,23.49927709960932,23.5592014160156,24.20521704101556,29.7317548828124,35.87514306640608,42.10683251953108,45.69568017578118,45.54657861328114,43.28176293945309,42.99373193359374,42.512076660156126,40.19346459960924,36.80706201171861,32.022157226562584,27.201276611328083,25.24058447265617,24.885707763671807,24.527977050781168,24.22754248046867,24.102757324218675,24.467134765624955,24.265218261718697,24.157826904296822,24.063825439453083,23.89709814453121,23.679344238281207,24.212634033203024,29.251731201171932,35.42641259765618,41.294486328124826,43.89448999023431,44.40513940429687,41.79800927734371,41.28963037109374,40.85284570312483,39.34472680664046,35.55862939453111,32.717741943359314,27.81789038085924,25.75689306640622,25.387481445312485,25.09753027343747,24.909225830078093,24.67456396484371
25.094086_121.42999,121.42999,25.094086,23.023541015624957,22.88263403320309,22.697851318359344,22.38855200195308,22.29227758789057,22.279019531249972,23.227896484374952,29.219431396484502,34.35011743164046,39.246014648437374,42.12873071289052,40.95401879882797,39.99915673828113,39.75730859374991,39.49010766601553,38.79740014648433,36.21607568359373,32.18097802734377,27.223116210937416,24.355745605468705,24.076200927734355,23.777865966796835,23.43018530273432,23.16552343749993,22.52436132812494,22.408069824218693,22.1118405761718,21.758589843749885,21.57316381835925,21.68913061523429,22.47919775390612,28.6369130859376,34.80234033203112,40.6398281249999,42.20176538085934,41.547919921875085,40.41281640624991,40.93829150390634,41.28057275390616,39.40106347656248,35.71306298828124,30.15790185546882,25.631271728515596,23.813892578124943,23.606164306640583,23.401465820312477,23.22516699218748,22.715929931640563,22.95819067382807,22.54997045898429,22.31225561523428,21.879637207031116,21.586307373046942,21.361156982421868,22.097826904296813,29.898467041015717,36.02762475585928,41.36888574218739,42.625531249999824,41.58542382812491,40.69044702148428,40.66292260742176,40.48347924804676,39.31503564453107,37.2613588867187,32.6380324707031,27.02467749023432,24.47188330078124,24.243979492187503,23.866473144531227,23.67857153320312,23.28411596679685,22.714583496093635,22.50937109374988,22.204445556640486,22.18220312499988,21.874010986327985,21.73285986328112,22.40878759765621,30.03162988281261,36.58970239257816,42.34181298828116,45.62964868164051,41.94537622070305,40.31914697265616,39.41883569335925,39.89517480468742,38.86352685546858,35.58684106445307,31.497220703125123,26.996626953124885,24.3405454101562,24.03137060546869,23.606672119140544,23.25989843749991,22.894139160156136
25.09417_121.45056,121.45056,25.09417,24.64637060546869,24.461519531249955,24.22967749023433,24.060329345703096,23.65106665039055,23.583588623046825,24.219104980468654,29.39275415039069,34.65894433593739,40.310099121093735,42.876152587890495,40.80863647460947,39.68191796874987,39.826495605468594,39.78217993164071,39.17698632812486,36.7440249023436,32.57898706054687,27.95424658203113,25.72535009765619,25.44103857421869,25.260181640624943,25.02948583984368,24.729708007812416,24.040333007812443,23.88782812499995,23.50703222656242,23.42303808593742,23.29817236328118,23.49693945312499,23.80226049804676,28.54475976562513,34.9800734863281,40.80902368164045,42.36784814453114,41.41395751953136,40.6309487304686,41.28233789062494,41.23538110351557,39.78098046874991,36.46527856445297,30.78684716796889,26.69013891601555,25.14782934570304,24.784831298828035,24.59354711914053,24.485561279296807,24.124565185546796,24.53388281249994,24.319935058593693,24.05151953124993,23.669839843749905,23.37149755859365,23.10901464843739,23.75604760742189,30.15405053710942,36.70995996093739,41.860051513671785,42.378954833984544,41.54729638671861,40.67093286132799,40.7602490234377,40.60279956054708,39.45225488281246,37.24861718749993,32.58790307617185,27.68836523437487,25.656910156249943,25.391102050781196,25.14075415039056,24.91341894531244,24.870010742187468,24.714770263671813,24.40680395507805,24.196618408203047,24.02886450195305,23.807305664062422,23.66127172851556,24.185517333984247,30.53459619140634,37.414872070312455,42.729387451171824,43.922695556640576,41.58877465820306,40.236014648437376,39.72525415039059,39.96522363281237,39.34004296874991,36.818204589843646,32.38535058593747,28.135737060546763,26.18138281249997,25.912514404296854,25.650499023437472,25.38872778320309,25.024028076171824
25.094246_121.47113,121.47113,25.094246,24.710929931640543,24.464875244140536,24.24182226562491,24.05036718749992,23.69501318359364,23.50237768554677,23.99596044921873,29.200725341796893,34.71775170898427,40.32406274414063,43.32904809570312,41.27324121093745,39.76868554687489,39.98963281249984,40.12037499999997,39.07910546874992,36.6581289062499,32.45622583007808,27.955311035156114,25.86629980468744,25.5488327636718,25.377833007812427,25.092702392578037,24.80560034179677,24.058704589843654,23.762049316406134,23.59393774414051,23.586180175781152,23.66888281249994,23.35089453124992,23.65930029296873,28.38930200195321,34.910120361328296,40.34815332031244,42.62725366210923,41.59871215820316,41.47270043945304,41.77246240234363,41.45601586914055,39.73236962890619,36.20351464843742,30.755753417968865,26.83375341796867,25.224395507812407,24.8960751953124,24.63580786132801,24.57331396484366,24.230038818359272,24.61358740234366,24.601032470703068,24.427356933593693,24.197489990234324,23.77692114257805,23.55200537109367,24.324867919921772,30.586183105468848,37.045866943359215,42.13538964843737,42.69410424804685,41.53735009765615,40.893926025390485,41.2817507324218,40.74158227539072,39.07162133789048,36.93557666015627,32.19794213867191,27.66051586914072,25.74031347656244,25.48200170898431,25.258143066406177,24.965363525390536,24.80870947265617,25.236719726562463,24.941694091796837,24.706689208984336,24.53332983398434,24.457608398437475,24.19817724609372,24.834823974609304,30.497347656250064,37.48675073242183,42.70749169921872,43.515581298827975,41.47267358398437,40.45308862304674,39.89285668945309,39.95970239257803,39.71085107421861,37.72437280273432,32.65483666992177,28.190848144531124,26.34891333007809,26.083940185546847,25.891933349609342,25.656387695312468,25.467941650390596
25.094315_121.4917,121.4917,25.094315,24.80481176757804,24.522571777343654,24.32341284179677,24.13366552734365,23.834273437499885,23.558514160156125,24.00213964843746,28.99638085937514,34.6836513671874,40.03531396484361,43.40169091796874,41.87024560546861,40.32804589843733,40.21323266601548,40.474895263671804,39.1188637695312,36.66663598632806,32.73086669921889,28.239191650390516,26.023699707031188,25.64996679687492,25.43696508789055,25.18580175781241,24.932218994140527,24.045566162109257,23.730802978515488,23.61591650390612,23.54561621093738,23.568835205078024,23.276727050781133,23.59320043945307,28.437704101562595,34.70658715820299,39.76717553710924,42.68717919921861,42.67709082031269,42.23179956054687,42.23453588867202,41.97033471679672,39.65093408203121,35.74101831054671,30.879229980468875,26.90525488281241,25.2393271484374,24.988503173828025,24.701899169921763,24.586576904296777,24.30534643554677,24.73702001953116,24.65034399414055,24.645732177734324,24.540268310546843,24.20842871093746,23.8913266601562,24.654087890624925,30.6730263671876,37.46748193359372,42.42990942382827,43.452127929687336,41.87924462890612,41.75694116210929,41.731633544921735,41.06797509765622,39.150591064452975,37.15588525390623,32.15808251953129,27.71109643554693,25.854938720703068,25.54389013671868,25.352471679687422,25.03949926757803,24.83717871093741,25.415318359374965,25.243576416015596,25.004003662109344,24.79199804687497,24.658036865234347,24.45188085937497,24.972028564453044,30.387619873046912,37.18376733398421,42.30259667968736,43.621062255859215,41.79811914062497,40.61398583984362,40.41967431640615,40.35408837890612,40.14995141601562,38.14234765624987,32.82577539062508,28.34956152343738,26.433243164062468,26.133896240234343,25.95395361328121,25.74633276367184,25.554284423828086
25.094383_121.51227,121.51227,25.094383,24.71059057617178,24.47034399414052,24.243982910156134,23.97700170898425,23.73505712890612,23.437680419921733,23.882282470703068,28.99426538085952,34.6847499999999,40.318742919921874,43.653777099609314,42.63085473632803,41.50711523437506,41.59038281250016,41.43321191406246,39.71563256835923,37.01735498046863,33.00195336914061,28.362472900390514,26.06316870117181,25.593832763671788,25.39820654296867,25.13178442382803,24.902819580078024,24.002443603515506,23.58296166992188,23.563107666015483,23.41705810546885,23.29372778320321,23.0269296875,23.424797119140543,28.52690087890636,34.49751245117179,39.66490624999989,42.433902832031166,43.1905837402343,42.216091552734376,42.022524658203,41.89776269531235,39.7343520507812,35.469134765624894,30.972657714843887,26.813444580078027,25.18570654296865,24.942044433593647,24.71509497070302,24.53255102539053,24.241502441406144,24.7041611328124,24.4637021484374,24.4973288574218,24.34164160156244,24.01654638671868,23.993207763671837,24.73024023437493,30.12892602539064,37.74270043945304,43.02349755859364,44.21612695312488,42.66489770507805,42.49534936523437,41.83755883789049,41.25683007812496,39.94192895507804,37.31826196289059,32.51008666992205,27.841846435546977,25.898365234374943,25.45649511718742,25.28985693359366,24.94325415039052,24.76337255859364,25.35714941406245,25.16926245117183,25.02203710937496,24.857895263671843,24.663710693359334,24.45186865234372,24.85614721679677,30.41881860351566,37.34143139648449,41.91711206054682,43.43128564453113,42.28586816406239,41.52425561523429,40.96055200195296,41.247452636718656,40.53370507812492,38.32144433593732,32.98321557617186,28.470301269531134,26.41528784179684,26.08972631835934,25.87248999023433,25.715986083984333,25.489289306640572
25.094452_121.53281,121.53281,25.094452,24.28114111328113,24.028178466796746,23.852764648437372,23.48674853515628,23.322866699218856,23.09212036132817,23.476230224609296,28.722107177734507,34.281595703124935,40.35709374999995,44.11416284179688,42.90220288085944,42.43628808593749,43.19965356445297,42.84802026367172,40.49523339843736,37.31094384765623,32.9004641113281,28.092215332031124,25.77497778320305,25.216773437499896,25.00708837890615,24.704928955078007,24.48818212890613,23.71258642578112,23.21884130859373,23.16395239257812,22.98407934570311,22.786475585937477,22.57929052734372,23.03189672851552,28.291028076171976,34.062516113281205,39.207815185546806,41.71500683593764,42.39453271484358,40.8581569824217,41.07745263671874,41.48013452148425,39.41302636718748,34.86504663085933,30.734323974609502,26.512254394531144,24.87275732421864,24.597315429687388,24.40028417968739,24.252420410156155,23.887983154296755,24.22658544921863,23.996950439453,23.975245117187388,23.861197265624916,23.569618896484275,23.582059082031183,24.25421728515614,29.69486474609388,37.08038525390629,42.51989526367182,44.66690087890618,43.76978051757799,42.65777001953116,42.39807275390618,41.805257568359565,40.55601586914058,38.27704614257807,32.81834130859367,27.613243164062496,25.66487280273431,25.16095922851553,24.874191650390514,24.469330810546747,24.34061621093737,25.01490209960932,24.818825439453065,24.644255126953063,24.47010351562495,24.37299047851559,24.09460668945308,24.60829443359365,30.49853906250007,37.031085449218594,41.460171142578126,43.13799829101552,42.513944335937495,41.9715285644531,41.63028222656237,42.21225854492172,40.81826904296889,38.79002832031239,32.91496362304683,28.207939208984254,26.145358642578085,25.784589599609333,25.50983618164057,25.33410498046869,25.09248510742181
25.094505_121.553375,121.553375,25.094505,23.5219619140625,23.25945166015624,23.1588044433594,22.877664550781237,22.703389648437486,22.549601806640613,22.96787451171865,28.50116113281249,33.991031738281166,40.40893945312487,44.11762597656243,43.06433740234365,42.54379785156241,42.40365869140617,42.347270751953005,39.52669702148434,36.558293701171735,32.05669702148447,27.439496826171872,25.1180087890624,24.50181982421861,24.265970214843616,23.970914794921896,23.750871582031262,23.201324218749868,22.727394775390604,22.590542968749972,22.36579687499996,22.204397949218706,22.018534912109324,22.52219702148425,28.042629638671997,33.5486574707031,38.63073144531246,40.62990136718744,40.76946435546861,39.56680322265623,40.413524902343816,40.650468994140574,38.4629189453124,34.21350122070311,30.150107666015725,26.00614965820301,24.33949194335926,24.009380859374875,23.781830810546747,23.67590917968739,23.294117187499864,23.469996093750048,23.38345068359361,23.299965576171736,23.151266845703,22.94580175781237,22.823833984374875,23.535240234375,29.518404541015588,36.289458251953015,41.7383132324217,44.87188354492201,46.03170922851555,43.886870361328114,43.80817651367186,43.035490966796765,41.22098413085933,37.955373779296806,32.47314843749992,27.10553808593748,25.080729736328035,24.507936767578,24.211088623046734,23.80408007812501,23.62993505859374,24.30279638671866,24.0510947265624,23.82534399414052,23.67578955078115,23.45500463867177,23.15106542968738,23.91866796874986,30.2287648925782,36.14677514648433,40.65082666015614,42.82018090820301,43.21477441406248,43.093315673828,43.99962792968741,43.661479736328005,41.49240869140625,36.617583251952965,32.72956811523429,27.582338378906297,25.633820556640572,25.2514047851562,24.84094580078117,24.648764404296788,24.410450195312404
25.09459_121.573944,121.573944,25.09459,22.94331884765624,22.74821997070311,22.63524511718749,22.511629394531244,22.278177246093733,22.187908691406243,22.632356933593663,28.46849755859381,33.78980981445299,40.1454079589842,43.47798120117184,43.48777734374991,40.839225097656175,40.58298730468744,40.043316894531074,38.15829980468741,35.32685083007812,31.159446044921932,26.811978515624972,24.376883300781124,23.787824462890622,23.51990942382812,23.34970068359373,23.22051245117187,22.736602539062368,22.24372045898435,22.186684326171854,21.983860839843715,21.835910400390585,21.639609130859327,22.151888183593627,27.940530029296884,33.21735498046869,38.126408935546834,40.1164675292968,40.13820947265611,38.69644287109389,39.57011743164047,39.42262963867175,37.41497949218748,33.74381982421871,29.509468017578207,25.57507177734365,23.74299291992175,23.425323242187368,23.218921874999864,23.157220214843637,22.853678955078,23.03104101562504,22.98783178710924,22.866391357421733,22.613183349609383,22.53025244140612,22.27140600585937,23.039810546874968,29.353364501953145,34.96094995117175,41.13376245117174,43.61439355468747,44.23729760742184,44.801897216796775,46.215046142578224,43.26053613281245,40.41254785156233,36.52302270507805,31.559646972656243,26.51886450195309,24.44334570312489,23.83462255859361,23.570099121093776,23.23559667968749,23.095905517578107,23.804980224609277,23.57887304687489,23.314068359374875,23.22199072265614,22.88450048828112,22.55538037109377,23.273270019531218,29.178371826171997,34.9215114746093,39.660366455078126,42.473406005859225,44.04722680664053,44.49809960937488,43.29056298828116,41.76326440429681,39.82802075195313,35.337016845703104,31.784452148437506,27.01307348632812,24.99835913085931,24.66583105468744,24.24801611328116,24.06073706054677,23.87843359374989
25.09465_121.59451,121.59451,25.09465,21.34035620117184,21.23425878906247,21.120192626953088,21.08999487304685,21.00695776367186,20.89531591796874,21.789509033203068,28.976842285156284,34.985294433593715,40.61856103515613,43.35662744140619,42.97167749023432,40.37569116210931,40.54605615234361,39.796633544921846,38.583547607421806,35.2876455078124,30.834355712890737,26.17483129882821,22.66620947265632,22.101894287109342,21.88286718749996,21.84274999999997,21.71928930664061,21.49342749023424,21.02843847656247,21.105499023437485,20.953844970703106,20.909695800781225,20.68250097656247,21.43140600585928,28.079862304687584,33.58722802734374,38.56132836914062,40.62464379882806,40.93321582031257,39.05373071289046,39.62716821289055,39.53848291015618,37.41252343749985,33.817112792968814,29.098972900390525,24.821570800781185,22.334960693359243,22.048286376953214,21.773458496093788,21.68313330078111,21.614003662109244,21.61762548828124,21.42181127929685,21.338897460937485,21.072431396484333,21.035296386718727,20.91320410156247,22.009146484374952,29.16558374023441,35.1609719238281,41.38100732421871,43.45380395507807,44.30693505859364,43.20587915039057,43.85881616210944,42.576810546875,39.74744775390613,36.3292873535155,31.200161376953165,25.713267578124988,23.00856176757802,22.36019653320316,21.972887939453106,21.673537353515588,21.64300146484372,22.033749755859237,21.811734619140665,21.557210449218736,21.60055371093759,21.30743505859374,21.12695288085936,22.11580664062496,28.892209716797,35.110943847656074,40.32988061523442,43.21561547851547,46.286417480468735,43.7958657226562,42.37759057617188,41.16843652343744,39.30977319335936,34.823098388671816,31.28666650390628,26.18880957031236,23.120905517578013,22.75746069335926,22.36622753906253,22.168592285156247,21.975262207031243
25.094696_121.61508,121.61508,25.094696,21.5239328613281,21.418597167968727,21.27924169921872,21.17559545898435,21.2166171875,21.14807983398444,22.07496557617184,29.743618408203243,36.75599145507801,41.64312158203121,44.21175805664048,42.92573999023421,39.94968896484362,40.84853540039049,40.21690454101558,38.93022485351557,35.73268823242175,31.372071777343745,26.697862304687398,22.820509765625108,22.16070166015622,21.93610083007809,21.900591796874977,21.7625607910156,21.551880371093844,21.237771972656237,21.274922119140623,21.197413085937548,21.13012060546876,21.05828491210937,21.706089843749925,28.296781250000084,34.44542504882801,39.2462185058593,41.08569726562492,41.366323486328106,40.01873681640614,40.2625600585936,39.92735498046865,37.911510742187566,34.58849511718741,29.700467773437545,25.113434814453075,22.32142919921861,22.0906359863282,21.888775878906337,21.861816162109243,21.692962402343618,21.792889160156243,21.516069091796847,21.45594091796873,21.226889404296827,21.17731420898435,21.15107275390624,22.24268164062497,29.457109619140667,35.502971435546854,41.59370874023436,44.28398095703111,45.91506616210923,43.64363793945305,43.82429101562488,42.63499536132798,40.08289575195301,36.55556787109366,31.754796386718823,26.066575439453157,23.1018955078124,22.44663110351568,22.06645605468748,21.79717504882809,21.802214111328105,22.1413703613282,21.869295410156244,21.695953124999985,21.714283935546945,21.478527587890618,21.42780224609379,22.41445776367185,29.05838769531262,35.56583520507812,40.94866601562495,43.84819360351562,45.621501708984354,43.37063623046864,41.87704370117181,41.40643090820307,39.55499169921874,35.12943749999992,31.59429711914067,26.43921850585924,23.1865354003905,22.846100830078,22.45044165039062,22.27410986328124,22.134654296874988
25.09475_121.63565,121.63565,25.09475,21.503376220703107,21.35659643554685,21.26696630859373,21.156227783203104,21.13288671875,21.0530131835938,22.026270507812463,30.15411401367189,37.91947290039052,42.56114892578108,44.50422021484359,42.373869873046864,40.363027587890606,41.05782373046862,40.252237792968735,39.10341210937494,36.06462426757797,31.89739038085943,27.0205124511718,22.913696044921743,22.20152685546873,21.99220678710936,21.850850585937486,21.698271240234355,21.54609960937486,21.21612646484374,21.328732666015483,21.292388671874868,21.230560058593618,21.110929931640488,21.78569555664057,28.671844726562632,35.016323486328126,39.79786889648423,41.47644311523425,41.63299096679683,40.73332055664059,40.603649414062566,40.10882714843738,38.39410180664057,35.0862905273436,30.14453149414072,25.38165991210935,22.320058349609244,22.159770263671746,22.03714331054676,21.92790014648425,21.69895361328112,21.76600781250003,21.54016210937499,21.44527197265624,21.21899877929684,21.164456542968725,21.15679174804687,22.388521484374994,29.690686279296937,35.5422419433595,41.213933349609285,44.57003442382798,45.59982690429684,44.10414697265613,44.06891259765612,43.24469995117186,40.6555397949217,36.76792749023429,32.03027124023445,26.394653076171743,23.15303564453116,22.49054785156236,22.09023168945312,21.85564062499998,21.804485839843743,22.083432373046733,21.767225097656247,21.7240134277344,21.68695898437486,21.46337426757816,21.46570776367174,22.440340332031244,29.2441794433593,35.56202709960952,41.04530053710935,43.84204980468734,44.9501918945312,42.75305322265608,41.81742944335933,41.56341455078119,39.54801684570325,35.72307153320297,31.872755371093817,26.74318090820302,23.271235107421763,22.70618505859361,22.483953125000088,22.30451562500005,22.07286840820312
25.112709_121.4299,121.4299,25.112709,22.433676513671827,22.581495117187497,22.45649316406255,22.323963378906114,21.924351562499965,22.012515625,23.07140234374999,28.108750244140666,32.917884765625,37.80976342773421,41.34839379882804,40.75052392578116,39.58551904296874,39.16018212890611,38.83255273437487,37.87441064453123,35.2970192871092,31.488239990234465,26.71168066406245,23.45737646484369,23.36999365234373,23.225491699218725,22.817953857421827,22.668306640624955,22.03035009765618,22.072543701171835,21.62764501953116,21.367231201171755,21.455860351562404,21.681543945312463,22.207612060546747,28.205171142578223,33.47851684570327,38.94698632812491,41.63147851562494,40.98691064453122,39.85912622070298,40.4500600585937,40.54842309570305,38.613626953124985,34.98661987304698,29.58940209960945,25.131255859374985,23.194603027343707,22.85281347656245,22.67493749999995,22.66290136718748,22.170038818359306,22.5837473144531,22.254426025390572,22.128772949218693,21.7086874999999,21.399195312499888,21.31238256835926,22.0466379394531,29.63969628906262,34.90533715820295,40.30423120117185,42.87621801757832,40.679973388671804,39.31134301757795,39.433645263671856,39.35823999023434,38.76478784179688,36.44891381835936,32.03773461914064,26.33149023437494,23.84741552734375,23.594710205078236,23.11578833007809,23.058246826171857,22.9808681640626,22.388906005859283,22.065170654296764,21.785888427734243,21.77633154296864,21.59504370117175,21.564450439453022,22.334852050781247,29.14691552734378,34.87721704101546,40.20469262695316,45.17685937499984,40.54277368164047,38.76796289062485,38.2453640136718,38.589790039062585,37.66090234374992,34.46242333984358,30.630189453125094,26.23189306640612,23.581283935546804,23.436073974609315,23.076156982421804,22.88558691406244,22.64399633789055
